,日期索引,入流过程
2210/11/19,32,7152.933139
2210/11/20,32,6114.871434
2210/11/21,33,6027.282769
2210/11/22,33,7065.468231
2210/11/23,33,7049.873938
2210/11/24,33,6161.026196
2210/11/25,33,6457.488203
2210/11/26,33,6040.205175
2210/11/27,33,5785.310385
2210/11/28,33,6435.496998
2210/11/29,33,6070.767292
2210/11/30,33,5730.836538
2210/12/1,34,7090.38616
2210/12/2,34,6239.243016
2210/12/3,34,5168.697767
2210/12/4,34,5600.517264
2210/12/5,34,6505.128849
2210/12/6,34,5958.193073
2210/12/7,34,6035.195864
2210/12/8,34,4881.338801
2210/12/9,34,5581.929223
2210/12/10,34,6140.693986
2210/12/11,35,5101.707077
2210/12/12,35,4546.110886
2210/12/13,35,6268.687648
2210/12/14,35,4534.712138
2210/12/15,35,5870.774853
2210/12/16,35,5305.706941
2210/12/17,35,5516.164664
2210/12/18,35,4866.639392
2210/12/19,35,5327.297539
2210/12/20,35,4651.579351
2210/12/21,36,5605.190441
2210/12/22,36,5127.292462
2210/12/23,36,5367.866754
2210/12/24,36,5132.465679
2210/12/25,36,5225.322814
2210/12/26,36,4849.543638
2210/12/27,36,5887.253638
2210/12/28,36,4930.993275
2210/12/29,36,5159.78192
2210/12/30,36,5034.070156
2210/12/31,36,5124.575166
2211/1/1,1,5334.68906
2211/1/2,1,5246.521702
2211/1/3,1,5164.782896
2211/1/4,1,5126.547327
2211/1/5,1,5584.261068
2211/1/6,1,5850.985388
2211/1/7,1,5762.490275
2211/1/8,1,6989.417375
2211/1/9,1,5393.149469
2211/1/10,1,4991.265125
2211/1/11,2,5867.024791
2211/1/12,2,5553.4022
2211/1/13,2,5176.780034
2211/1/14,2,5169.77912
2211/1/15,2,5555.337229
2211/1/16,2,4517.803087
2211/1/17,2,4550.777177
2211/1/18,2,4926.87677
2211/1/19,2,5009.663261
2211/1/20,2,4908.348011
2211/1/21,3,5009.396297
2211/1/22,3,4919.708238
2211/1/23,3,5561.228084
2211/1/24,3,4976.579732
2211/1/25,3,4814.510698
2211/1/26,3,5077.825849
2211/1/27,3,5163.11406
2211/1/28,3,5687.530028
2211/1/29,3,5261.375276
2211/1/30,3,5511.02303
2211/1/31,3,6224.287957
2211/2/1,4,6370.818782
2211/2/2,4,5655.439454
2211/2/3,4,4656.464169
2211/2/4,4,4987.466628
2211/2/5,4,4668.25497
2211/2/6,4,5496.647452
2211/2/7,4,4470.630412
2211/2/8,4,4744.890765
2211/2/9,4,4699.570786
2211/2/10,4,4312.929823
2211/2/11,5,5273.617581
2211/2/12,5,4968.419988
2211/2/13,5,4549.551549
2211/2/14,5,5527.946298
2211/2/15,5,5094.678937
2211/2/16,5,4787.067054
2211/2/17,5,4869.47355
2211/2/18,5,4764.364011
2211/2/19,5,5320.959882
2211/2/20,5,5189.301434
2211/2/21,6,4529.76112
2211/2/22,6,5282.921335
2211/2/23,6,4987.218526
2211/2/24,6,4932.972894
2211/2/25,6,5364.497002
2211/2/26,6,5331.688387
2211/2/27,6,5149.952519
2211/2/28,6,5084.969717
2211/3/1,7,5386.545289
2211/3/2,7,5491.983353
2211/3/3,7,5271.786107
2211/3/4,7,5502.69483
2211/3/5,7,5324.702925
2211/3/6,7,5754.497502
2211/3/7,7,5746.054384
2211/3/8,7,5372.580343
2211/3/9,7,5561.15019
2211/3/10,7,5218.603162
2211/3/11,8,5194.480814
2211/3/12,8,5886.908948
2211/3/13,8,5875.096164
2211/3/14,8,6790.59912
2211/3/15,8,6181.529248
2211/3/16,8,6476.243265
2211/3/17,8,6561.26045
2211/3/18,8,6470.662679
2211/3/19,8,5945.554709
2211/3/20,8,6496.503734
2211/3/21,9,6890.044076
2211/3/22,9,5802.266766
2211/3/23,9,5034.087961
2211/3/24,9,5582.509486
2211/3/25,9,5131.766481
2211/3/26,9,5668.840047
2211/3/27,9,5707.518302
2211/3/28,9,5382.108556
2211/3/29,9,5391.293331
2211/3/30,9,5924.688235
2211/3/31,9,6386.62234
2211/4/1,10,5371.077683
2211/4/2,10,5439.412588
2211/4/3,10,6140.650883
2211/4/4,10,5606.812223
2211/4/5,10,5746.978826
2211/4/6,10,5847.623911
2211/4/7,10,7415.950494
2211/4/8,10,6883.648953
2211/4/9,10,7555.297056
2211/4/10,10,6767.78297
2211/4/11,11,7575.333017
2211/4/12,11,7689.328105
2211/4/13,11,7428.361792
2211/4/14,11,7689.807801
2211/4/15,11,7207.329422
2211/4/16,11,7375.27742
2211/4/17,11,6954.309302
2211/4/18,11,6966.838221
2211/4/19,11,7649.635916
2211/4/20,11,6940.398961
2211/4/21,12,6117.788369
2211/4/22,12,7809.401441
2211/4/23,12,7889.955076
2211/4/24,12,7395.53908
2211/4/25,12,7879.982943
2211/4/26,12,9156.131433
2211/4/27,12,9917.984317
2211/4/28,12,8998.756382
2211/4/29,12,9162.816329
2211/4/30,12,7751.653606
2211/5/1,13,9568.672223
2211/5/2,13,8144.733112
2211/5/3,13,9139.637319
2211/5/4,13,8234.87977
2211/5/5,13,8566.623116
2211/5/6,13,8028.818805
2211/5/7,13,9928.359773
2211/5/8,13,9588.318506
2211/5/9,13,10937.93798
2211/5/10,13,9879.764342
2211/5/11,14,9802.676629
2211/5/12,14,11422.23117
2211/5/13,14,11127.61849
2211/5/14,14,13106.15117
2211/5/15,14,14132.5239
2211/5/16,14,14280.91477
2211/5/17,14,14308.44628
2211/5/18,14,14638.64353
2211/5/19,14,14426.36118
2211/5/20,14,16304.19968
2211/5/21,15,16478.58301
2211/5/22,15,17304.01692
2211/5/23,15,17777.77006
2211/5/24,15,17551.43839
2211/5/25,15,17028.85912
2211/5/26,15,16454.12921
2211/5/27,15,16059.56332
2211/5/28,15,16604.76167
2211/5/29,15,16170.0815
2211/5/30,15,16510.15638
2211/5/31,15,17010.28648
2211/6/1,16,18237.9183
2211/6/2,16,18936.90247
2211/6/3,16,18431.91391
2211/6/4,16,18700.34242
2211/6/5,16,17974.3536
2211/6/6,16,16649.81053
2211/6/7,16,16733.1523
2211/6/8,16,16769.37114
2211/6/9,16,16491.25782
2211/6/10,16,16916.62214
2211/6/11,17,17220.35204
2211/6/12,17,18572.87535
2211/6/13,17,20078.30791
2211/6/14,17,20495.09902
2211/6/15,17,20450.09474
2211/6/16,17,20484.80527
2211/6/17,17,20901.1217
2211/6/18,17,20346.32821
2211/6/19,17,20127.13676
2211/6/20,17,19382.72153
2211/6/21,18,18450.62469
2211/6/22,18,17681.29234
2211/6/23,18,16635.13253
2211/6/24,18,20173.46119
2211/6/25,18,23087.17193
2211/6/26,18,22185.79741
2211/6/27,18,22586.08337
2211/6/28,18,24289.65669
2211/6/29,18,24608.9089
2211/6/30,18,24777.61081
2211/7/1,19,21868.12497
2211/7/2,19,21459.63299
2211/7/3,19,23089.96829
2211/7/4,19,27748.23272
2211/7/5,19,30461.55143
2211/7/6,19,42421.61608
2211/7/7,19,34633.04449
2211/7/8,19,34945.65467
2211/7/9,19,31303.76758
2211/7/10,19,30867.44477
2211/7/11,20,30451.64945
2211/7/12,20,29497.7318
2211/7/13,20,30658.16279
2211/7/14,20,29300.46813
2211/7/15,20,34485.98376
2211/7/16,20,34513.51788
2211/7/17,20,35741.31561
2211/7/18,20,36298.9582
2211/7/19,20,34527.41952
2211/7/20,20,33863.97652
2211/7/21,21,36691.35258
2211/7/22,21,39649.81279
2211/7/23,21,40813.92831
2211/7/24,21,38485.9934
2211/7/25,21,40513.73351
2211/7/26,21,38123.39681
2211/7/27,21,34697.00801
2211/7/28,21,32683.24474
2211/7/29,21,29313.33972
2211/7/30,21,27449.87432
2211/7/31,21,26120.7552
2211/8/1,22,25130.59544
2211/8/2,22,25358.55994
2211/8/3,22,24921.05746
2211/8/4,22,25297.3777
2211/8/5,22,25741.13624
2211/8/6,22,26462.05369
2211/8/7,22,25248.45157
2211/8/8,22,24011.339
2211/8/9,22,22122.15922
2211/8/10,22,19773.31782
2211/8/11,23,24798.09655
2211/8/12,23,23366.95116
2211/8/13,23,25595.94509
2211/8/14,23,24340.93485
2211/8/15,23,25624.67402
2211/8/16,23,24103.73206
2211/8/17,23,23791.57481
2211/8/18,23,23007.71403
2211/8/19,23,21616.20969
2211/8/20,23,20671.81133
2211/8/21,24,20669.07172
2211/8/22,24,20056.78216
2211/8/23,24,19713.28556
2211/8/24,24,19627.20011
2211/8/25,24,19282.49168
2211/8/26,24,18875.90308
2211/8/27,24,18847.41844
2211/8/28,24,18453.8823
2211/8/29,24,17930.77646
2211/8/30,24,18305.88473
2211/8/31,24,18284.05975
2211/9/1,25,17900.28204
2211/9/2,25,18763.79474
2211/9/3,25,19618.1864
2211/9/4,25,18569.26194
2211/9/5,25,18888.09847
2211/9/6,25,19072.8915
2211/9/7,25,18608.6939
2211/9/8,25,18936.97014
2211/9/9,25,18814.46407
2211/9/10,25,18539.85684
2211/9/11,26,19078.73856
2211/9/12,26,19440.36337
2211/9/13,26,19519.30247
2211/9/14,26,17934.98854
2211/9/15,26,16203.24422
2211/9/16,26,10899.79443
2211/9/17,26,11223.46412
2211/9/18,26,10604.43237
2211/9/19,26,11160.31869
2211/9/20,26,11613.88502
2211/9/21,27,12230.84349
2211/9/22,27,14027.72091
2211/9/23,27,16132.83615
2211/9/24,27,17824.94222
2211/9/25,27,19136.07644
2211/9/26,27,19246.11426
2211/9/27,27,18801.79799
2211/9/28,27,17255.11585
2211/9/29,27,16644.0364
2211/9/30,27,15173.82344
2211/10/1,28,13116.39032
2211/10/2,28,13092.89138
2211/10/3,28,12714.94051
2211/10/4,28,10578.19265
2211/10/5,28,11069.41609
2211/10/6,28,9841.521679
2211/10/7,28,9225.450656
2211/10/8,28,9136.303863
2211/10/9,28,9100.221361
2211/10/10,28,8764.893135
2211/10/11,29,9102.148152
2211/10/12,29,8953.830064
2211/10/13,29,8939.636468
2211/10/14,29,8666.315909
2211/10/15,29,9024.231545
2211/10/16,29,9313.136513
2211/10/17,29,10037.05431
2211/10/18,29,9535.542582
2211/10/19,29,10640.62145
2211/10/20,29,10292.52056
2211/10/21,30,11225.37887
2211/10/22,30,9678.100937
2211/10/23,30,10753.15571
2211/10/24,30,8971.470087
2211/10/25,30,9092.7937
2211/10/26,30,8867.44607
2211/10/27,30,8946.281842
2211/10/28,30,8938.124324
2211/10/29,30,8257.82938
2211/10/30,30,7824.437695
2211/10/31,30,8894.832459
2211/11/1,31,7742.917572
2211/11/2,31,9315.175188
2211/11/3,31,8120.125702
2211/11/4,31,10586.63765
2211/11/5,31,9339.88702
2211/11/6,31,9240.149406
2211/11/7,31,10259.65482
2211/11/8,31,9910.299432
2211/11/9,31,8793.205213
2211/11/10,31,10538.92894
2211/11/11,32,9534.840013
2211/11/12,32,9586.827253
2211/11/13,32,7897.608848
2211/11/14,32,9014.401246
2211/11/15,32,8289.692179
2211/11/16,32,7166.416211
2211/11/17,32,8858.058853
2211/11/18,32,7442.98425
2211/11/19,32,8275.25286
2211/11/20,32,7114.629051
2211/11/21,33,6633.02547
2211/11/22,33,6476.88702
2211/11/23,33,6670.275418
2211/11/24,33,6128.759332
2211/11/25,33,5940.661835
2211/11/26,33,6488.266367
2211/11/27,33,7938.859421
2211/11/28,33,7764.216716
2211/11/29,33,6366.852505
2211/11/30,33,6499.561437
2211/12/1,34,7044.399009
2211/12/2,34,6111.037916
2211/12/3,34,6429.680962
2211/12/4,34,6446.237039
2211/12/5,34,6502.2185
2211/12/6,34,6162.249241
2211/12/7,34,5720.61271
2211/12/8,34,5455.046009
2211/12/9,34,6223.063668
2211/12/10,34,5346.749987
2211/12/11,35,5490.065669
2211/12/12,35,5462.991061
2211/12/13,35,5611.264354
2211/12/14,35,5400.732989
2211/12/15,35,5939.499088
2211/12/16,35,4922.987006
2211/12/17,35,5501.198085
2211/12/18,35,5436.876457
2211/12/19,35,4529.946317
2211/12/20,35,5673.116319
2211/12/21,36,4980.714148
2211/12/22,36,5296.103072
2211/12/23,36,5619.099408
2211/12/24,36,4929.778136
2211/12/25,36,5664.075816
2211/12/26,36,4917.039099
2211/12/27,36,5414.261416
2211/12/28,36,5306.447506
2211/12/29,36,5001.401009
2211/12/30,36,4923.553646
2211/12/31,36,5122.243976
2212/1/1,1,5466.014142
2212/1/2,1,5056.13146
2212/1/3,1,5069.54816
2212/1/4,1,5212.501033
2212/1/5,1,4833.169465
2212/1/6,1,5135.406444
2212/1/7,1,4812.006888
2212/1/8,1,5066.088353
2212/1/9,1,5003.274469
2212/1/10,1,4580.383691
2212/1/11,2,4974.560187
2212/1/12,2,4927.65105
2212/1/13,2,5199.095176
2212/1/14,2,4164.769125
2212/1/15,2,5590.95554
2212/1/16,2,4405.956342
2212/1/17,2,5852.066862
2212/1/18,2,4409.440016
2212/1/19,2,5270.365447
2212/1/20,2,4908.811259
2212/1/21,3,5533.290958
2212/1/22,3,4512.672407
2212/1/23,3,5561.8095
2212/1/24,3,5046.000807
2212/1/25,3,4952.525988
2212/1/26,3,4918.636827
2212/1/27,3,5402.669376
2212/1/28,3,4634.543667
2212/1/29,3,5330.914275
2212/1/30,3,4975.119123
2212/1/31,3,4450.799456
2212/2/1,4,5543.161938
2212/2/2,4,4330.960452
2212/2/3,4,5181.240809
2212/2/4,4,4721.797285
2212/2/5,4,5113.651551
2212/2/6,4,4416.203149
2212/2/7,4,4985.343176
2212/2/8,4,4973.569347
2212/2/9,4,4933.172697
2212/2/10,4,5095.914981
2212/2/11,5,4575.866103
2212/2/12,5,5234.421293
2212/2/13,5,4959.925712
2212/2/14,5,5058.640124
2212/2/15,5,4798.007128
2212/2/16,5,5564.466076
2212/2/17,5,4882.551042
2212/2/18,5,5560.387154
2212/2/19,5,5051.1539
2212/2/20,5,4831.329806
2212/2/21,6,5592.089664
2212/2/22,6,5078.095541
2212/2/23,6,5086.692672
2212/2/24,6,5145.229945
2212/2/25,6,5119.796169
2212/2/26,6,4767.535083
2212/2/27,6,4671.89468
2212/2/28,6,5802.395005
2212/2/29,6,4625.903569
2212/3/1,7,4563.584262
2212/3/2,7,5577.568823
2212/3/3,7,4565.251283
2212/3/4,7,5397.20459
2212/3/5,7,4954.917696
2212/3/6,7,5289.752502
2212/3/7,7,5308.244435
2212/3/8,7,5769.31063
2212/3/9,7,5850.806496
2212/3/10,7,5348.47115
2212/3/11,8,6146.283173
2212/3/12,8,5708.606124
2212/3/13,8,6155.340563
2212/3/14,8,5501.525876
2212/3/15,8,5823.86839
2212/3/16,8,5509.581861
2212/3/17,8,5898.061901
2212/3/18,8,5276.137908
2212/3/19,8,5923.982793
2212/3/20,8,5463.819894
2212/3/21,9,5311.664911
2212/3/22,9,5711.045996
2212/3/23,9,5976.121854
2212/3/24,9,5796.081107
2212/3/25,9,6362.788469
2212/3/26,9,6387.117944
2212/3/27,9,6225.052474
2212/3/28,9,6098.481136
2212/3/29,9,6187.266242
2212/3/30,9,6033.944363
2212/3/31,9,5813.287529
2212/4/1,10,6635.771389
2212/4/2,10,6203.587824
2212/4/3,10,6177.572056
2212/4/4,10,6168.067421
2212/4/5,10,6808.0842
2212/4/6,10,7563.105433
2212/4/7,10,7061.936198
2212/4/8,10,6978.219392
2212/4/9,10,7085.42901
2212/4/10,10,7284.926946
2212/4/11,11,7264.312108
2212/4/12,11,7145.572388
2212/4/13,11,7341.92015
2212/4/14,11,7709.449852
2212/4/15,11,7035.984053
2212/4/16,11,7491.731975
2212/4/17,11,7988.421762
2212/4/18,11,7744.480831
2212/4/19,11,7580.468541
2212/4/20,11,8541.80368
2212/4/21,12,8514.880612
2212/4/22,12,8606.983071
2212/4/23,12,8552.817529
2212/4/24,12,8389.285098
2212/4/25,12,8175.443975
2212/4/26,12,8605.807404
2212/4/27,12,7131.334212
2212/4/28,12,8034.26493
2212/4/29,12,7911.313572
2212/4/30,12,8582.488083
2212/5/1,13,9369.2883
2212/5/2,13,11372.42938
2212/5/3,13,12082.27368
2212/5/4,13,11067.07421
2212/5/5,13,10773.10322
2212/5/6,13,10952.6663
2212/5/7,13,10169.15209
2212/5/8,13,10742.24902
2212/5/9,13,10460.20107
2212/5/10,13,11165.66361
2212/5/11,14,12568.28587
2212/5/12,14,11999.3836
2212/5/13,14,13935.3716
2212/5/14,14,15612.30998
2212/5/15,14,15784.91126
2212/5/16,14,15917.10446
2212/5/17,14,16307.43164
2212/5/18,14,16576.8353
2212/5/19,14,16732.47408
2212/5/20,14,16447.86021
2212/5/21,15,16389.37013
2212/5/22,15,16473.97333
2212/5/23,15,17665.05394
2212/5/24,15,17818.70542
2212/5/25,15,17358.77607
2212/5/26,15,17525.0668
2212/5/27,15,17489.73388
2212/5/28,15,17362.78491
2212/5/29,15,17414.44251
2212/5/30,15,17154.97729
2212/5/31,15,17039.21593
2212/6/1,16,16522.00914
2212/6/2,16,16090.90511
2212/6/3,16,16742.62147
2212/6/4,16,16479.86796
2212/6/5,16,16896.90136
2212/6/6,16,17810.52058
2212/6/7,16,18020.246
2212/6/8,16,18520.25671
2212/6/9,16,19242.39522
2212/6/10,16,18957.9067
2212/6/11,17,18787.69388
2212/6/12,17,18476.77839
2212/6/13,17,18350.41284
2212/6/14,17,18420.52655
2212/6/15,17,18399.85453
2212/6/16,17,19033.70421
2212/6/17,17,18177.70446
2212/6/18,17,18869.52693
2212/6/19,17,18666.0933
2212/6/20,17,18599.4493
2212/6/21,18,18550.01535
2212/6/22,18,18544.39795
2212/6/23,18,19168.17413
2212/6/24,18,18751.34554
2212/6/25,18,19390.20674
2212/6/26,18,19853.45126
2212/6/27,18,21896.44523
2212/6/28,18,23189.56773
2212/6/29,18,24240.35227
2212/6/30,18,23936.39346
2212/7/1,19,24905.34131
2212/7/2,19,24317.56057
2212/7/3,19,28459.22251
2212/7/4,19,24419.10484
2212/7/5,19,37742.67911
2212/7/6,19,24820.24836
2212/7/7,19,24365.73939
2212/7/8,19,23796.80704
2212/7/9,19,23773.68047
2212/7/10,19,23619.54891
2212/7/11,20,23463.21779
2212/7/12,20,24420.66701
2212/7/13,20,26960.31154
2212/7/14,20,26428.76476
2212/7/15,20,27024.61761
2212/7/16,20,27482.19452
2212/7/17,20,28277.89832
2212/7/18,20,30117.02392
2212/7/19,20,29202.71141
2212/7/20,20,28137.31832
2212/7/21,21,26134.57129
2212/7/22,21,27023.03953
2212/7/23,21,27029.31035
2212/7/24,21,25916.06671
2212/7/25,21,27682.02108
2212/7/26,21,24552.36391
2212/7/27,21,25076.30625
2212/7/28,21,24964.4869
2212/7/29,21,24977.97836
2212/7/30,21,23888.17739
2212/7/31,21,21458.73735
2212/8/1,22,20818.49766
2212/8/2,22,21444.86697
2212/8/3,22,19485.42917
2212/8/4,22,20691.58973
2212/8/5,22,22548.44692
2212/8/6,22,23313.63959
2212/8/7,22,24846.21698
2212/8/8,22,25654.84452
2212/8/9,22,25294.83341
2212/8/10,22,25389.71888
2212/8/11,23,26541.04286
2212/8/12,23,28278.12781
2212/8/13,23,28689.45162
2212/8/14,23,26621.58439
2212/8/15,23,25758.39706
2212/8/16,23,25046.73169
2212/8/17,23,24916.89846
2212/8/18,23,24368.11358
2212/8/19,23,25003.28157
2212/8/20,23,26507.18822
2212/8/21,24,24681.98387
2212/8/22,24,22146.45615
2212/8/23,24,20873.42769
2212/8/24,24,21499.83086
2212/8/25,24,22000.16531
2212/8/26,24,23815.74295
2212/8/27,24,24873.55829
2212/8/28,24,24830.70649
2212/8/29,24,24576.40579
2212/8/30,24,23347.37685
2212/8/31,24,22495.36161
2212/9/1,25,21592.90421
2212/9/2,25,21849.54359
2212/9/3,25,23614.14307
2212/9/4,25,25493.96992
2212/9/5,25,24193.04863
2212/9/6,25,25427.9491
2212/9/7,25,24191.38661
2212/9/8,25,23461.51101
2212/9/9,25,21941.3411
2212/9/10,25,21318.2754
2212/9/11,26,23157.02136
2212/9/12,26,25518.52048
2212/9/13,26,26973.47844
2212/9/14,26,28792.45405
2212/9/15,26,31096.96994
2212/9/16,26,32886.94711
2212/9/17,26,33062.12282
2212/9/18,26,32523.82348
2212/9/19,26,30982.07546
2212/9/20,26,32157.87444
2212/9/21,27,29531.77639
2212/9/22,27,28014.58134
2212/9/23,27,24778.97459
2212/9/24,27,23539.93733
2212/9/25,27,20996.94789
2212/9/26,27,19725.75334
2212/9/27,27,18943.4601
2212/9/28,27,18865.29274
2212/9/29,27,18550.02813
2212/9/30,27,18650.9665
2212/10/1,28,18820.90792
2212/10/2,28,18843.89109
2212/10/3,28,18077.40045
2212/10/4,28,18203.30794
2212/10/5,28,17977.83731
2212/10/6,28,17858.61703
2212/10/7,28,17230.58131
2212/10/8,28,16966.28807
2212/10/9,28,16989.17756
2212/10/10,28,17082.52602
2212/10/11,29,16393.00905
2212/10/12,29,15861.73667
2212/10/13,29,15467.8603
2212/10/14,29,15451.39084
2212/10/15,29,14694.88009
2212/10/16,29,15224.10888
2212/10/17,29,15278.66649
2212/10/18,29,15537.2532
2212/10/19,29,15753.23524
2212/10/20,29,15525.47391
2212/10/21,30,15400.56864
2212/10/22,30,14458.88168
2212/10/23,30,14938.65251
2212/10/24,30,15103.88615
2212/10/25,30,14222.68206
2212/10/26,30,13835.06235
2212/10/27,30,13507.9722
2212/10/28,30,16146.04928
2212/10/29,30,14930.53214
2212/10/30,30,15418.58134
2212/10/31,30,19641.0673
2212/11/1,31,18443.94643
2212/11/2,31,18058.41529
2212/11/3,31,16903.24924
2212/11/4,31,15880.9296
2212/11/5,31,15078.28161
2212/11/6,31,14564.76055
2212/11/7,31,13060.01396
2212/11/8,31,12957.87167
2212/11/9,31,13333.91883
2212/11/10,31,12071.43231
2212/11/11,32,12208.88297
2212/11/12,32,12214.58365
2212/11/13,32,12265.89136
2212/11/14,32,11055.00271
2212/11/15,32,11127.47271
2212/11/16,32,11068.47644
2212/11/17,32,9496.142228
2212/11/18,32,9166.47939
2212/11/19,32,8940.223194
2212/11/20,32,8590.145632
2212/11/21,33,7625.030818
2212/11/22,33,9083.868504
2212/11/23,33,6440.618561
2212/11/24,33,7559.454169
2212/11/25,33,7405.890424
2212/11/26,33,6419.732327
2212/11/27,33,8515.188994
2212/11/28,33,8105.428779
2212/11/29,33,7497.852858
2212/11/30,33,6119.891623
2212/12/1,34,6009.303174
2212/12/2,34,6297.730754
2212/12/3,34,6688.390165
2212/12/4,34,5889.933769
2212/12/5,34,5681.139571
2212/12/6,34,5815.699565
2212/12/7,34,5207.040956
2212/12/8,34,5683.820333
2212/12/9,34,5520.745321
2212/12/10,34,6016.405017
2212/12/11,35,5796.904314
2212/12/12,35,6362.227421
2212/12/13,35,5491.880406
2212/12/14,35,5824.751574
2212/12/15,35,7607.469002
2212/12/16,35,5951.71271
2212/12/17,35,6953.390416
2212/12/18,35,8572.601365
2212/12/19,35,8190.114119
2212/12/20,35,9026.676151
2212/12/21,36,7921.570473
2212/12/22,36,6776.629036
2212/12/23,36,9116.391917
2212/12/24,36,7990.334422
2212/12/25,36,7032.407779
2212/12/26,36,6468.832864
2212/12/27,36,6517.077365
2212/12/28,36,6051.855272
2212/12/29,36,6668.996645
2212/12/30,36,6072.886294
2212/12/31,36,7103.689957
2213/1/1,1,5872.098397
2213/1/2,1,5849.347424
2213/1/3,1,6172.081052
2213/1/4,1,5498.047507
2213/1/5,1,5693.338699
2213/1/6,1,6743.4583
2213/1/7,1,5711.111538
2213/1/8,1,6390.236202
2213/1/9,1,5811.685374
2213/1/10,1,6848.112281
2213/1/11,2,7162.156793
2213/1/12,2,6001.485129
2213/1/13,2,5936.272802
2213/1/14,2,6585.066488
2213/1/15,2,5996.346959
2213/1/16,2,6397.208062
2213/1/17,2,6561.98801
2213/1/18,2,5896.287404
2213/1/19,2,7097.120344
2213/1/20,2,5088.119519
2213/1/21,3,6471.893192
2213/1/22,3,6414.097056
2213/1/23,3,6217.299666
2213/1/24,3,6428.207583
2213/1/25,3,7144.817063
2213/1/26,3,6049.236959
2213/1/27,3,6465.131277
2213/1/28,3,7442.74718
2213/1/29,3,7966.669048
2213/1/30,3,6982.137954
2213/1/31,3,7109.124044
2213/2/1,4,6353.457386
2213/2/2,4,6949.264662
2213/2/3,4,6599.816235
2213/2/4,4,5933.438353
2213/2/5,4,6231.678307
2213/2/6,4,6417.365584
2213/2/7,4,6035.410693
2213/2/8,4,5941.411934
2213/2/9,4,6425.618557
2213/2/10,4,4947.7975
2213/2/11,5,5278.819023
2213/2/12,5,5098.362851
2213/2/13,5,5089.982253
2213/2/14,5,5198.974999
2213/2/15,5,4885.583551
2213/2/16,5,5060.976098
2213/2/17,5,5133.417228
2213/2/18,5,5134.653008
2213/2/19,5,5191.698418
2213/2/20,5,4985.287375
2213/2/21,6,6237.541983
2213/2/22,6,4880.684841
2213/2/23,6,4794.694063
2213/2/24,6,5075.590536
2213/2/25,6,5189.326194
2213/2/26,6,5245.590193
2213/2/27,6,5796.056248
2213/2/28,6,4961.682764
2213/3/1,7,5689.994119
2213/3/2,7,5079.417595
2213/3/3,7,5442.848527
2213/3/4,7,4723.065734
2213/3/5,7,5547.124969
2213/3/6,7,5122.285946
2213/3/7,7,4551.151888
2213/3/8,7,5348.772814
2213/3/9,7,4620.568942
2213/3/10,7,5561.532999
2213/3/11,8,4733.119761
2213/3/12,8,5547.426288
2213/3/13,8,5260.186258
2213/3/14,8,5362.281216
2213/3/15,8,5528.673165
2213/3/16,8,6085.374042
2213/3/17,8,5371.082979
2213/3/18,8,6058.280809
2213/3/19,8,5324.966765
2213/3/20,8,5246.188417
2213/3/21,9,5464.494543
2213/3/22,9,4887.153208
2213/3/23,9,5805.861039
2213/3/24,9,5268.890476
2213/3/25,9,5361.348741
2213/3/26,9,5226.199692
2213/3/27,9,4714.96363
2213/3/28,9,5982.474406
2213/3/29,9,4984.472485
2213/3/30,9,5824.147881
2213/3/31,9,5171.441203
2213/4/1,10,5791.754793
2213/4/2,10,5901.020841
2213/4/3,10,5890.204271
2213/4/4,10,6234.935907
2213/4/5,10,6468.375608
2213/4/6,10,7516.883267
2213/4/7,10,7280.059919
2213/4/8,10,8471.60456
2213/4/9,10,9835.40433
2213/4/10,10,9523.643455
2213/4/11,11,9958.574703
2213/4/12,11,8063.213323
2213/4/13,11,7697.000424
2213/4/14,11,8080.646374
2213/4/15,11,7642.349593
2213/4/16,11,7152.160351
2213/4/17,11,6929.659684
2213/4/18,11,6864.144579
2213/4/19,11,6806.724768
2213/4/20,11,6704.103721
2213/4/21,12,6246.064694
2213/4/22,12,6220.973008
2213/4/23,12,6003.095964
2213/4/24,12,6489.809986
2213/4/25,12,6177.745897
2213/4/26,12,6025.432435
2213/4/27,12,6287.295601
2213/4/28,12,6598.605995
2213/4/29,12,7193.406621
2213/4/30,12,7253.837586
2213/5/1,13,7509.806291
2213/5/2,13,8016.641016
2213/5/3,13,8077.334434
2213/5/4,13,8270.240396
2213/5/5,13,8014.073472
2213/5/6,13,8128.04755
2213/5/7,13,7950.055981
2213/5/8,13,7758.229381
2213/5/9,13,8768.805877
2213/5/10,13,9275.77535
2213/5/11,14,10697.054
2213/5/12,14,11354.87864
2213/5/13,14,12610.7358
2213/5/14,14,11507.03281
2213/5/15,14,10918.44555
2213/5/16,14,11466.73272
2213/5/17,14,10191.70739
2213/5/18,14,9859.83613
2213/5/19,14,9117.947284
2213/5/20,14,9678.649363
2213/5/21,15,10164.55597
2213/5/22,15,11535.22711
2213/5/23,15,13751.11112
2213/5/24,15,15361.8494
2213/5/25,15,15910.924
2213/5/26,15,15326.75571
2213/5/27,15,16941.5389
2213/5/28,15,18529.02488
2213/5/29,15,17289.10935
2213/5/30,15,17722.58496
2213/5/31,15,16687.70947
2213/6/1,16,17371.54439
2213/6/2,16,17068.28573
2213/6/3,16,17066.48916
2213/6/4,16,17542.09728
2213/6/5,16,17240.74725
2213/6/6,16,17783.85219
2213/6/7,16,19305.30026
